VehicleID,symboling,normalized_losses,make,fuel_type,aspiration,num_of_doors,body_style,drive_wheels,engine_location,wheel_base,length,width,height,curb_weight,engine_type,num_of_cylinders,engine_size,fuel_system,bore,stroke,compression_ratio,horsepower,peak_rpm,city_mpg,highway_mpg,price,car_color,registration_year,previous_owners,dealer_service_rating
V0512,1,126.0,chevrolet,gas,std,four,hatchback,fwd,front,105.9,163.5,72.3,57.4,2308,dohc,four,286,4bbl,3.71,3.94,14.0,86.0,4473.0,26,33,19215.0,Green,1987,1,1.1
V0513,1,198.0,bmw,diesel,std,four,sedan,fwd,front,101.7,171.9,63.7,53.0,2973,dohc,twelve,119,1bbl,2.63,3.96,18.8,280.0,6290.0,34,38,45400.0,Green,1982,5,2.3
V0514,3,212.0,audi,gas,std,four,sedan,fwd,front,95.2,158.3,63.9,54.6,3818,ohcf,three,227,idi,2.78,3.8,18.0,195.0,4540.0,25,28,45400.0,Red,1980,3,2.4
V0515,-2,152.0,volvo,gas,turbo,four,convertible,fwd,rear,93.3,192.5,72.0,55.8,1699,ohcf,two,177,idi,3.62,2.99,12.8,256.0,4778.0,37,40,42514.0,Black,1990,4,1.9
V0516,-1,77.0,volvo,gas,turbo,four,sedan,fwd,front,111.4,202.0,61.4,50.9,2424,ohc,twelve,194,2bbl,2.78,3.86,17.3,201.0,6324.0,31,34,40929.0,Green,1981,2,1.4
V0517,0,116.0,nissan,diesel,turbo,two,hatchback,rwd,front,102.3,141.4,64.5,56.4,1789,dohcv,five,106,mpfi,3.03,3.22,10.4,247.0,5389.0,37,44,20118.0,Blue,1989,5,2.2
V0518,2,160.0,mitsubishi,gas,std,four,wagon,4wd,front,91.8,189.8,63.4,53.4,3345,ohc,eight,307,mpfi,2.73,3.06,9.5,96.0,4167.0,16,23,23856.0,Red,1986,4,4.9
V0519,-3,214.0,mitsubishi,gas,std,two,hatchback,fwd,front,110.6,188.7,66.0,52.7,2192,ohc,eight,264,2bbl,3.46,3.71,12.8,284.0,5037.0,28,36,25744.0,Red,1988,2,1.7
V0520,-2,163.0,toyota,gas,std,four,sedan,fwd,front,108.8,170.2,69.7,52.2,2172,ohc,six,251,2bbl,2.54,4.01,20.3,51.0,4313.0,27,35,19975.0,Grey,1985,4,4.5
V0521,1,225.0,toyota,diesel,std,four,convertible,fwd,front,108.0,162.2,71.2,53.2,2874,ohcv,four,112,idi,2.76,3.165,9.6,78.0,6330.0,39,43,15869.0,Red,1984,2,4.9
V0522,-1,256.0,plymouth,gas,std,four,sedan,rwd,front,92.6,155.7,71.1,52.1,3248,dohc,four,116,2bbl,3.73,2.96,16.0,279.0,4734.0,34,41,18775.0,Brown,1981,2,2.2
V0523,-2,116.0,honda,gas,std,two,hatchback,fwd,front,101.7,153.0,68.9,58.5,3668,ohc,two,113,2bbl,3.24,2.18,7.1,245.0,5695.0,33,37,21628.0,White,1986,1,5.0
V0524,0,163.0,subaru,gas,turbo,two,sedan,4wd,front,114.9,199.6,69.2,54.1,2218,dohc,two,83,4bbl,2.68,4.06,21.3,230.0,5461.0,38,46,19748.0,Blue,1989,1,1.2
V0525,3,149.0,mazda,gas,std,two,hatchback,rwd,front,99.3,206.1,61.1,53.2,3196,ohc,twelve,-10,4bbl,3.8,3.4,21.4,169.0,5299.0,35,40,22435.0,Grey,1982,3,4.1
V0526,-2,225.0,dodge,diesel,std,four,wagon,rwd,front,114.7,196.3,68.7,53.9,2929,ohc,three,228,2bbl,3.24,2.18,17.3,209.0,5966.0,25,28,22567.0,Silver,1989,1,1.4
V0527,3,162.0,toyota,gas,std,four,sedan,fwd,front,120.8,189.7,64.4,55.3,1621,ohcv,two,186,mpfi,3.69,2.69,20.7,62.0,5379.0,33,41,16393.0,Brown,1984,3,4.4
V0528,1,198.0,mazda,gas,std,two,wagon,rwd,front,106.8,190.8,69.4,56.2,1888,ohc,four,180,4bbl,2.66,3.33,15.7,113.0,4924.0,30,38,17094.0,White,1980,4,3.6
V0529,-2,188.0,nissan,gas,std,four,convertible,fwd,front,90.5,168.7,60.9,50.9,2775,ohc,five,175,mfi,3.48,2.78,15.4,170.0,4540.0,34,42,24516.0,Silver,1990,4,1.6
V0530,1,203.0,honda,gas,std,four,sedan,rwd,front,95.5,171.0,72.3,51.2,3499,ohc,four,98,2bbl,3.24,3.0,8.4,222.0,5389.0,37,45,18744.0,Silver,1984,2,3.8
V0531,0,139.0,subaru,gas,std,two,hatchback,fwd,front,104.9,156.5,67.0,55.8,2938,ohc,five,82,2bbl,3.18,2.23,12.0,157.0,6498.0,41,49,19310.0,White,1980,3,1.7
V0532,-1,130.0,audi,gas,std,two,hatchback,rwd,front,114.6,187.3,62.0,57.0,2773,rotor,six,289,1bbl,2.84,2.74,10.6,140.0,5514.0,22,30,45400.0,Blue,1980,2,1.5
V0533,-3,156.0,audi,diesel,std,two,hardtop,rwd,front,116.8,168.8,65.2,53.1,2609,ohc,four,128,mpfi,3.61,3.36,11.3,193.0,5389.0,35,39,40519.0,White,1987,2,3.0
V0534,0,186.0,mercedes-benz,gas,std,two,hatchback,fwd,front,115.8,150.6,66.9,52.3,2853,ohc,five,167,mpfi,2.95,4.0,20.8,85.0,6155.0,36,41,45078.0,White,1983,4,2.3
V0535,2,119.0,toyota,gas,std,four,sedan,4wd,front,92.6,151.8,67.0,59.3,2437,ohcv,two,156,1bbl,3.14,2.13,16.8,98.0,5991.0,37,43,24068.0,Black,1981,5,1.4
V0536,-1,243.0,toyota,gas,std,four,hatchback,rwd,front,99.5,161.4,63.0,58.2,3878,l,four,288,idi,3.24,2.31,9.6,81.0,6455.0,16,22,24429.0,Red,1988,3,3.5
V0537,1,163.0,toyota,diesel,std,four,hatchback,fwd,front,94.8,178.1,62.2,52.7,3920,ohc,four,208,1bbl,3.52,3.02,18.0,170.0,5233.0,25,31,24068.0,Grey,1984,2,1.3
V0538,0,254.0,toyota,gas,std,four,wagon,4wd,front,90.7,194.6,60.6,-59.3,1866,ohc,three,138,idi,2.73,3.11,21.9,170.0,6533.0,-5,49,22473.0,Grey,1980,4,1.0
V0539,-2,115.0,volkswagen,gas,turbo,four,sedan,rwd,front,113.2,186.0,65.7,58.6,3756,ohc,four,88,2bbl,2.79,2.99,8.9,168.0,5389.0,33,39,24068.0,Red,1983,5,3.6
V0540,1,222.0,honda,diesel,std,two,hardtop,rwd,front,114.4,142.9,67.1,56.7,2432,ohc,five,198,idi,3.24,3.92,7.9,247.0,5515.0,33,38,24068.0,Black,1980,1,1.6
V0541,-2,223.0,toyota,gas,std,four,sedan,fwd,front,106.6,205.7,61.5,49.1,1901,ohcv,five,237,spdi,2.91,3.45,16.2,169.0,4303.0,28,33,23250.0,Blue,1986,1,2.6
V0542,1,79.0,porsche,gas,std,four,wagon,rwd,front,88.4,167.2,67.9,57.5,2083,ohc,two,106,mpfi,2.85,2.24,7.6,146.0,5791.0,44,49,45400.0,Brown,1982,4,2.8
V0543,-2,163.0,toyota,gas,std,four,hatchback,fwd,front,88.1,171.4,63.3,53.3,2426,ohc,twelve,208,2bbl,3.24,2.65,11.8,253.0,5790.0,29,32,26538.0,White,1986,2,2.4
V0544,-2,82.0,subaru,gas,std,four,hatchback,fwd,front,101.6,157.8,68.9,55.6,3037,ohc,four,183,2bbl,3.66,3.36,18.1,117.0,5316.0,35,40,21926.0,Black,1984,1,3.5
V0545,0,171.0,audi,gas,std,two,hatchback,rwd,front,98.4,184.2,64.9,54.1,3193,ohc,four,155,idi,3.2,3.85,11.8,170.0,4741.0,36,39,45400.0,Blue,1982,4,2.0
V0546,1,73.0,subaru,diesel,std,two,sedan,fwd,front,116.2,144.8,66.7,56.2,1950,ohc,six,187,mfi,3.77,4.04,-1.0,170.0,5389.0,34,37,26509.0,Green,1990,1,3.8
V0547,-2,221.0,audi,diesel,std,four,sedan,rwd,front,101.2,160.7,65.2,53.5,2689,ohc,three,179,idi,3.13,3.87,22.3,256.0,4238.0,29,35,45400.0,Silver,1983,4,3.0
V0548,2,164.0,bmw,gas,turbo,four,sedan,fwd,front,111.5,152.3,67.2,57.9,1710,dohc,three,120,mpfi,3.19,3.07,14.6,240.0,6331.0,39,45,45400.0,Red,1982,5,4.5
V0549,-1,163.0,toyota,gas,std,four,sedan,rwd,front,117.5,193.6,64.7,57.6,3280,l,four,305,1bbl,3.03,3.78,11.0,239.0,4382.0,18,23,30842.0,White,1982,2,3.9
V0550,0,112.0,audi,gas,turbo,four,hatchback,rwd,front,111.5,162.2,66.7,50.3,2846,ohcv,five,242,mpfi,2.75,3.84,12.4,144.0,6338.0,25,32,45400.0,Blue,1984,3,3.8
V0551,2,118.0,mitsubishi,diesel,std,two,wagon,fwd,front,91.4,182.4,66.0,56.5,3808,ohcv,four,313,mpfi,2.98,2.78,9.4,130.0,6465.0,20,23,23611.0,Green,1987,5,3.0
V0552,0,217.0,volkswagen,gas,std,four,sedan,rwd,front,87.6,154.0,70.3,57.8,2509,ohc,four,245,1bbl,2.92,3.8,15.1,210.0,4657.0,23,27,25407.0,Red,1987,5,3.2
V0553,1,75.0,audi,gas,std,four,hatchback,fwd,front,107.4,145.8,71.5,50.3,3500,ohcf,five,300,idi,2.62,3.24,22.0,154.0,5661.0,16,23,45400.0,Grey,1984,1,4.8
V0554,0,101.0,porsche,gas,std,two,hatchback,fwd,front,111.7,194.5,66.9,52.5,3096,ohc,six,269,1bbl,3.92,2.54,17.3,87.0,4921.0,20,27,45400.0,Brown,1984,2,4.0
V0555,-2,68.0,mazda,diesel,std,four,wagon,rwd,front,106.2,146.6,72.3,53.1,1655,ohc,four,201,mpfi,2.85,3.53,10.5,272.0,5075.0,36,44,24068.0,Silver,1980,5,2.9
V0556,3,66.0,nissan,gas,std,two,sedan,rwd,front,105.2,163.8,67.4,59.4,2787,ohcv,five,208,mpfi,2.72,4.08,21.6,69.0,5903.0,30,33,18061.0,Brown,1980,2,4.2
V0557,-2,223.0,nissan,diesel,turbo,two,sedan,fwd,front,110.6,142.6,70.3,52.5,1521,dohc,two,86,4bbl,3.58,3.82,21.4,246.0,5092.0,44,48,19803.0,Silver,1990,2,3.5
V0558,-3,142.0,honda,gas,std,two,sedan,4wd,front,88.2,154.8,71.0,50.1,3156,ohc,two,130,mpfi,2.89,2.72,11.7,115.0,5815.0,34,42,16340.0,Black,1987,5,2.7
V0559,3,112.0,volvo,gas,std,four,sedan,rwd,front,120.3,181.2,72.1,48.2,1922,dohc,two,235,2bbl,3.24,3.46,13.4,141.0,5389.0,34,39,38781.0,Red,1981,4,1.6
V0560,1,199.0,audi,gas,std,two,convertible,fwd,front,103.0,204.0,67.3,59.3,2347,ohcv,three,225,2bbl,2.91,3.5,11.4,170.0,5677.0,30,36,38976.0,Green,1987,5,3.7
V0561,-1,184.0,mazda,gas,std,four,sedan,rwd,front,87.7,169.6,63.5,59.2,3709,dohc,four,102,1bbl,3.01,4.03,15.2,280.0,5640.0,31,34,22425.0,Blue,1985,3,1.7
V0562,2,83.0,saab,gas,turbo,four,sedan,fwd,front,113.7,142.9,66.9,52.2,3747,ohc,five,94,mpfi,3.94,3.58,15.4,244.0,5827.0,33,37,30949.0,Red,1990,5,2.4
V0563,-2,202.0,plymouth,gas,std,two,sedan,fwd,front,86.7,156.8,68.2,49.8,2454,ohc,three,161,1bbl,2.65,3.65,13.2,170.0,5833.0,33,39,12964.0,Blue,1990,1,3.6
V0564,3,102.0,plymouth,gas,std,four,convertible,rwd,front,94.4,157.2,62.1,59.4,3967,ohc,eight,166,1bbl,3.35,3.51,10.2,83.0,5415.0,33,37,16027.0,Grey,1989,2,2.3
V0565,-2,211.0,porsche,gas,std,four,sedan,fwd,front,98.9,153.5,66.0,47.8,2049,ohc,four,142,1bbl,2.64,3.89,14.9,82.0,4517.0,35,40,24068.0,Black,1986,5,2.6
V0566,-3,80.0,volkswagen,gas,std,four,sedan,rwd,front,86.8,147.1,66.5,59.1,3604,ohc,two,292,mpfi,2.73,2.95,13.2,287.0,6371.0,21,24,24068.0,Green,1988,1,1.4
V0567,-2,100.0,plymouth,gas,std,two,wagon,fwd,front,108.8,189.2,60.5,51.8,2696,dohc,three,150,1bbl,3.43,2.92,13.8,131.0,4505.0,36,44,14608.0,Red,1983,1,2.0
V0568,0,141.0,toyota,gas,std,two,convertible,fwd,front,90.5,145.5,66.2,54.7,1707,ohc,five,216,mpfi,3.24,3.24,13.7,200.0,5389.0,36,42,24068.0,Green,1986,3,3.3
V0569,3,142.0,volkswagen,gas,std,four,sedan,rwd,front,87.8,167.8,71.4,56.6,1603,ohcf,six,167,2bbl,2.61,2.86,7.6,205.0,5432.0,34,41,21534.0,Black,1984,1,3.9
V0570,1,229.0,mercedes-benz,gas,std,two,sedan,fwd,front,103.3,180.3,63.0,53.0,2576,ohc,three,310,2bbl,3.71,2.86,15.3,284.0,5717.0,18,25,45400.0,Brown,1989,1,1.5
V0571,0,163.0,nissan,gas,std,two,sedan,fwd,front,90.5,145.4,65.7,52.1,3919,ohc,eight,83,1bbl,3.81,3.45,11.8,212.0,4277.0,32,38,19435.0,White,1987,1,4.6
V0572,2,182.0,honda,diesel,turbo,two,hatchback,fwd,front,90.5,195.4,70.0,49.1,1792,ohc,four,182,idi,3.75,2.09,7.2,254.0,5547.0,32,36,24399.0,Grey,1985,1,3.5
V0573,3,158.0,nissan,gas,std,four,hardtop,fwd,front,106.0,204.3,64.8,54.0,3199,ohc,four,233,idi,3.79,2.25,11.9,170.0,4336.0,27,35,24562.0,Green,1983,3,2.0
V0574,0,120.0,volvo,gas,std,four,hatchback,fwd,front,97.0,167.9,62.5,56.8,1812,l,six,120,idi,3.34,4.16,16.8,170.0,5148.0,35,40,33895.0,Green,1986,3,4.0
V0575,-1,243.0,honda,gas,std,four,convertible,rwd,front,111.9,159.6,67.4,56.9,3932,ohc,four,160,mpfi,3.05,2.7,18.3,170.0,5273.0,26,29,18911.0,Brown,1990,4,1.4
V0576,2,248.0,toyota,gas,std,four,sedan,fwd,front,94.1,189.9,71.6,51.0,3460,ohc,four,211,2bbl,3.67,2.99,22.1,284.0,4940.0,27,31,26513.0,Silver,1986,1,3.3
V0577,2,236.0,toyota,diesel,std,two,hatchback,rwd,front,96.3,204.6,65.4,53.1,2004,l,four,117,1bbl,3.24,2.32,21.2,174.0,5227.0,36,40,17598.0,White,1985,1,4.0
V0578,1,163.0,audi,gas,std,four,sedan,4wd,front,101.5,146.6,60.6,49.1,3786,ohc,six,315,spfi,3.62,3.69,18.2,183.0,4320.0,17,20,45400.0,Brown,1988,2,3.6
V0579,-3,163.0,toyota,diesel,turbo,four,hatchback,rwd,front,115.9,148.8,61.0,52.6,50000,ohc,five,64,2bbl,2.98,3.87,22.2,245.0,4649.0,43,48,18364.0,White,1986,2,2.6
V0580,1,108.0,toyota,gas,std,two,sedan,4wd,front,106.8,185.7,65.7,58.4,3853,dohc,four,69,mpfi,2.71,3.58,11.1,181.0,5389.0,38,46,17029.0,Brown,1989,3,2.2
V0581,3,220.0,honda,gas,turbo,two,wagon,fwd,front,102.3,164.9,71.1,49.0,3688,ohc,three,72,1bbl,3.93,3.165,17.9,256.0,5389.0,41,46,20198.0,White,1982,5,4.0
V0582,1,185.0,volkswagen,gas,std,four,sedan,rwd,front,109.1,168.2,67.6,56.1,2324,ohc,four,108,mpfi,3.26,2.89,22.7,180.0,5880.0,36,39,18848.0,Green,1986,4,2.4
V0583,-1,94.0,toyota,gas,turbo,two,sedan,fwd,front,116.5,163.4,71.0,49.0,2767,ohc,three,168,mpfi,2.81,2.65,12.1,160.0,4631.0,33,37,19518.0,White,1989,5,3.1
V0584,-1,141.0,audi,gas,std,two,sedan,fwd,front,105.1,150.4,63.1,56.1,2364,ohc,six,299,2bbl,2.83,2.95,21.5,197.0,4230.0,25,31,45400.0,Green,1986,5,4.0
V0585,3,212.0,jaguar,diesel,turbo,two,sedan,rwd,front,107.7,190.7,70.9,59.3,3237,ohcv,two,99,1bbl,2.87,3.23,10.8,90.0,5481.0,38,46,45084.0,Green,1988,2,2.3
V0586,-3,103.0,saab,gas,std,two,wagon,fwd,front,94.2,178.4,66.8,54.5,1656,ohc,six,182,1bbl,3.57,2.62,20.7,75.0,6416.0,36,42,25177.0,Brown,1987,3,4.7
V0587,0,237.0,mazda,diesel,std,four,wagon,fwd,front,107.3,174.7,62.0,49.8,1803,dohc,four,137,mpfi,3.05,3.58,8.9,106.0,5848.0,39,47,15281.0,Red,1983,5,1.6
V0588,-1,194.0,audi,gas,std,four,hardtop,rwd,front,101.9,157.7,65.4,49.9,2794,dohc,six,264,1bbl,3.62,3.09,19.9,173.0,5837.0,24,27,45400.0,Black,1986,1,3.2
V0589,-2,164.0,volvo,gas,std,four,sedan,rwd,front,111.4,200.0,68.3,52.1,2457,dohc,six,92,idi,3.83,3.73,20.0,58.0,4977.0,36,41,23381.0,Grey,1989,5,2.3
V0590,-3,163.0,toyota,gas,std,four,sedan,fwd,front,90.4,190.1,66.7,52.6,2205,ohc,four,135,1bbl,3.14,2.65,22.5,224.0,5149.0,41,48,21056.0,Silver,1980,2,3.4
V0591,0,167.0,nissan,gas,std,two,sedan,fwd,front,119.7,172.7,70.6,-54.8,2312,ohc,five,261,mpfi,2.55,3.39,18.4,154.0,6180.0,31,36,24068.0,Red,1989,5,4.7
V0592,-3,92.0,toyota,diesel,std,four,hatchback,fwd,front,107.2,157.5,66.9,55.2,3771,l,four,155,mpfi,3.45,2.15,20.7,170.0,6517.0,31,36,21480.0,Red,1982,2,3.7
V0593,-3,130.0,nissan,gas,std,four,sedan,4wd,front,89.2,179.0,61.9,52.7,1667,ohc,six,98,mpfi,3.93,3.22,18.5,104.0,5028.0,41,46,24068.0,White,1989,4,1.5
V0594,1,204.0,honda,gas,std,four,hatchback,rwd,front,96.1,194.0,65.3,59.0,3567,ohc,four,213,idi,3.35,3.46,20.8,162.0,6356.0,30,35,24068.0,Red,1985,2,4.9
V0595,1,230.0,plymouth,gas,std,four,hatchback,4wd,front,112.1,151.5,65.3,49.0,3492,dohc,twelve,204,mpfi,3.06,3.0,22.2,266.0,5635.0,25,33,22345.0,Silver,1986,3,1.8
V0596,3,241.0,nissan,gas,turbo,four,hardtop,fwd,front,110.5,166.1,66.1,54.8,2298,ohc,four,194,1bbl,3.36,3.17,14.5,258.0,5447.0,31,34,23646.0,White,1980,5,2.3
V0597,0,201.0,nissan,gas,std,four,hatchback,rwd,front,116.9,141.2,65.4,55.9,1700,l,six,269,mpfi,3.49,3.05,12.8,170.0,4328.0,27,30,26573.0,Red,1980,4,1.8
V0598,1,187.0,bmw,gas,std,four,hatchback,fwd,front,102.9,142.2,64.3,49.1,3194,dohc,three,74,2bbl,2.91,3.45,22.6,196.0,6515.0,38,46,43073.0,Black,1990,5,4.1
V0599,-2,120.0,toyota,gas,std,four,sedan,rwd,front,118.5,167.6,67.6,59.7,2404,dohc,four,285,1bbl,3.68,3.165,15.9,122.0,4568.0,26,32,22925.0,Red,1980,4,2.9
V0600,-1,80.0,toyota,gas,std,four,sedan,rwd,front,97.3,144.6,64.4,57.1,3408,ohc,twelve,230,2bbl,3.88,3.75,11.6,57.0,6597.0,26,34,20879.0,Grey,1989,2,3.3
V0601,0,68.0,toyota,gas,std,four,sedan,rwd,front,120.8,168.3,67.7,49.8,2897,dohc,eight,317,mpfi,3.06,3.89,14.8,91.0,6301.0,23,27,25249.0,Grey,1981,3,1.9
V0602,1,69.0,volvo,gas,turbo,four,sedan,fwd,front,96.1,169.9,63.1,55.2,3825,ohcv,twelve,242,idi,2.75,3.23,12.1,104.0,4853.0,26,30,41380.0,Brown,1981,5,4.0
V0603,-1,119.0,subaru,gas,turbo,two,hatchback,fwd,front,119.7,199.2,68.1,59.3,1533,dohc,eight,124,mpfi,3.34,2.9,15.8,69.0,5398.0,39,47,17116.0,Red,1990,5,1.6
V0604,3,81.0,toyota,gas,std,two,sedan,fwd,front,119.7,-153.5,61.1,54.4,2898,ohc,twelve,150,idi,3.24,2.72,8.2,83.0,5389.0,34,40,18424.0,Brown,1987,5,3.2
V0605,-1,77.0,alfa-romero,gas,std,four,sedan,fwd,front,120.0,195.9,64.8,56.6,1559,l,four,0,mpfi,3.19,3.165,12.7,170.0,5266.0,44,50,18511.0,Silver,1988,1,3.1
V0606,-1,243.0,audi,gas,std,four,sedan,rwd,front,93.2,178.0,63.3,58.3,3783,rotor,five,290,1bbl,2.7,2.99,14.7,182.0,6213.0,16,20,45400.0,Brown,1984,1,4.8
V0607,1,91.0,porsche,gas,std,two,wagon,fwd,front,106.2,204.3,65.3,55.3,3027,l,two,294,mpfi,3.27,2.37,19.5,196.0,5723.0,21,25,45400.0,Silver,1988,3,3.3
V0608,3,82.0,volkswagen,gas,std,two,sedan,fwd,front,95.6,155.3,60.9,56.5,1825,dohc,six,240,spdi,2.9,3.165,14.5,221.0,5389.0,29,35,25761.0,Silver,1984,1,3.1
V0609,-1,192.0,nissan,gas,std,four,convertible,rwd,front,117.5,190.8,67.9,51.7,2125,dohc,five,203,idi,3.63,2.59,20.0,159.0,6129.0,32,37,21984.0,Brown,1986,1,4.8
V0610,0,175.0,nissan,diesel,std,two,sedan,rwd,front,95.1,201.7,71.4,56.2,3559,ohc,three,275,2bbl,2.96,2.58,17.0,285.0,4421.0,23,26,24068.0,Black,1987,1,2.3
V0611,2,232.0,honda,gas,std,two,hardtop,rwd,front,94.8,-185.9,62.9,49.4,3826,dohc,four,303,idi,2.81,2.27,13.9,170.0,5833.0,22,30,25876.0,Brown,1981,1,2.6
V0612,2,107.0,peugot,gas,turbo,four,sedan,4wd,rear,93.3,197.4,63.0,48.0,2937,dohc,three,85,idi,3.05,2.55,22.2,183.0,4833.0,40,44,15610.0,Grey,1989,2,4.4
V0613,0,163.0,toyota,gas,std,two,hatchback,fwd,front,92.9,146.1,66.8,57.4,3746,ohc,four,267,4bbl,3.15,2.44,9.3,170.0,5519.0,26,33,24765.0,Green,1984,3,2.1
V0614,0,223.0,subaru,diesel,turbo,two,convertible,fwd,front,108.8,160.9,71.1,59.4,3837,dohc,three,287,mpfi,2.7,3.08,7.6,221.0,6406.0,17,22,30192.0,Green,1987,3,1.4
V0615,-1,229.0,mazda,gas,std,four,wagon,rwd,front,100.3,-203.2,67.9,53.1,1996,ohc,five,118,1bbl,3.05,3.45,9.3,110.0,6126.0,38,43,14653.0,Grey,1987,4,4.0
V0616,3,143.0,audi,diesel,std,four,sedan,fwd,front,106.6,203.8,65.4,49.9,2175,dohc,four,257,mpfi,2.89,3.82,17.0,186.0,4935.0,23,30,24068.0,Black,1990,2,2.2
V0617,0,163.0,mazda,gas,std,four,hatchback,fwd,front,110.0,177.2,63.5,52.9,3732,ohc,five,63,idi,3.63,2.08,19.6,135.0,4987.0,36,42,14777.0,Red,1988,2,2.0
V0618,3,163.0,bmw,gas,std,four,hardtop,fwd,front,106.5,143.3,63.8,52.8,2400,ohcv,eight,119,mpfi,3.2,2.33,22.5,281.0,6050.0,40,48,45400.0,Red,1985,2,3.0
V0619,1,155.0,toyota,gas,turbo,four,sedan,rwd,front,108.8,146.7,62.2,58.5,3906,ohc,four,277,2bbl,3.25,3.04,19.0,196.0,6104.0,17,22,26125.0,Black,1981,3,4.6
V0620,0,195.0,audi,gas,std,two,hatchback,rwd,front,92.9,171.5,60.3,52.5,3201,ohcv,six,240,4bbl,3.64,4.07,20.7,118.0,4463.0,29,35,45400.0,Green,1984,5,2.2
V0621,1,114.0,bmw,gas,std,two,hatchback,fwd,front,112.5,161.8,66.9,55.5,1620,ohc,four,83,2bbl,3.65,2.17,12.0,170.0,4184.0,44,49,36320.0,Silver,1986,3,4.9
V0622,-1,85.0,audi,gas,std,four,wagon,fwd,front,102.8,176.2,65.6,51.0,3844,ohc,four,185,idi,3.91,2.55,12.0,77.0,5137.0,31,39,38369.0,Silver,1988,1,4.7
V0623,-3,107.0,mercedes-benz,gas,std,four,hatchback,rwd,front,105.0,193.1,65.2,54.8,2053,dohc,three,235,mpfi,2.65,2.95,22.7,170.0,6174.0,29,33,45400.0,White,1984,5,3.8
V0624,-3,190.0,toyota,gas,std,four,hatchback,fwd,front,93.1,173.0,71.1,49.2,3666,ohc,four,166,mpfi,3.53,3.93,14.1,254.0,6335.0,31,37,25204.0,Green,1980,3,2.7
V0625,0,218.0,saab,gas,turbo,four,wagon,fwd,rear,93.9,198.0,68.4,52.4,3574,ohc,twelve,268,2bbl,3.58,2.25,10.3,50.0,5524.0,22,29,32174.0,Black,1988,3,4.7
V0626,-2,86.0,BMW#,gas,turbo,four,sedan,fwd,front,104.0,190.2,61.5,55.6,2858,ohcv,four,164,2bbl,3.12,3.68,10.9,255.0,6090.0,34,39,24159.0,Silver,1986,3,3.5
V0627,0,102.0,nissan,gas,std,four,sedan,fwd,front,93.6,161.1,65.5,55.2,2409,ohcf,four,80,1bbl,3.74,3.47,16.4,171.0,4636.0,38,43,15076.0,Grey,1981,4,3.4
V0628,3,214.0,isuzu,gas,std,four,hatchback,rwd,front,86.8,165.3,63.1,54.0,3772,l,six,144,spdi,3.85,3.24,21.6,170.0,5903.0,34,37,19469.0,Blue,1987,5,2.8
V0629,0,103.0,honda,gas,std,four,hatchback,rwd,rear,91.8,163.2,62.5,54.7,3347,dohc,two,282,spdi,3.1,2.69,17.0,147.0,4227.0,18,22,24068.0,Silver,1983,5,3.7
V0630,-3,227.0,mitsubishi,gas,turbo,four,wagon,rwd,front,111.7,164.1,62.8,48.4,2505,ohcv,two,174,1bbl,3.07,2.75,14.1,49.0,4414.0,36,39,14182.0,Brown,1983,2,1.4
V0631,2,231.0,subaru,gas,std,two,hatchback,fwd,front,100.1,149.9,69.3,54.8,1709,l,three,295,1bbl,3.35,3.0,14.7,170.0,4743.0,25,29,31571.0,White,1989,1,3.7
V0632,3,65.0,honda,gas,std,two,sedan,rwd,front,112.9,163.2,69.6,54.9,2623,rotor,three,303,mpfi,2.54,3.165,10.5,285.0,4750.0,20,24,31155.0,Silver,1980,2,3.0
V0633,2,138.0,honda,gas,std,two,hatchback,fwd,front,107.5,200.9,71.4,58.7,3908,ohc,four,283,spdi,3.64,4.02,19.0,254.0,4597.0,24,30,31205.0,Green,1988,4,2.7
V0634,2,203.0,mazda,gas,turbo,four,wagon,4wd,front,100.6,162.6,61.6,49.7,3174,dohc,four,266,idi,3.24,3.03,12.0,130.0,4624.0,26,33,22563.0,Red,1980,2,3.1
V0635,2,68.0,nissan,gas,std,four,hatchback,fwd,front,111.4,164.1,66.6,59.3,2854,dohc,six,186,mpfi,2.79,2.49,17.8,153.0,5910.0,27,35,22307.0,Green,1980,3,2.9
V0636,-2,215.0,mazda,gas,turbo,four,sedan,fwd,front,115.0,142.1,66.1,52.9,2084,ohcv,five,221,2bbl,3.91,3.65,11.0,97.0,5243.0,33,40,19117.0,Green,1984,5,2.1
V0637,-2,253.0,mitsubishi,gas,std,four,sedan,fwd,front,110.6,158.7,63.7,52.6,2888,ohc,twelve,304,mpfi,2.85,3.27,9.9,239.0,4928.0,25,33,25736.0,Black,1984,2,1.9
V0638,0,158.0,volkswagen,gas,std,two,sedan,fwd,front,112.7,173.3,62.7,52.5,3828,ohc,two,187,mpfi,2.91,2.97,18.0,195.0,4516.0,25,33,23496.0,Silver,1985,3,3.4
V0639,-1,183.0,dodge,gas,std,four,sedan,fwd,front,118.6,158.4,60.5,49.3,3968,ohc,eight,150,mfi,2.94,3.165,0.0,246.0,5980.0,28,34,22193.0,Grey,1982,2,3.6
V0640,-2,229.0,porsche,gas,turbo,four,hatchback,fwd,front,101.2,164.8,71.2,51.1,3314,l,four,186,1bbl,3.24,3.92,14.7,70.0,5295.0,32,36,45400.0,Brown,1988,2,3.5
