VehicleID,symboling,normalized_losses,make,fuel_type,aspiration,num_of_doors,body_style,drive_wheels,engine_location,wheel_base,length,width,height,curb_weight,engine_type,num_of_cylinders,engine_size,fuel_system,bore,stroke,compression_ratio,horsepower,peak_rpm,city_mpg,highway_mpg,price,car_color,registration_year,previous_owners,dealer_service_rating
V0559,3,112,volvo,gas,std,four,sedan,rwd,front,120.3,181.2,72.1,48.2,1922,dohc,two,235,2bbl,,3.46,13.4,141,,34,39,38781,Red,1981,4,1.6
V0560,1,199,audi,gas,std,two,convertible,fwd,front,103.0,204.0,67.3,59.3,2347,ohcv,three,225,2bbl,2.91,3.5,11.4,,5677,30,36,38976,Green,1987,5,3.7
V0561,-1,184,mazda,gas,std,four,sedan,rwd,front,87.7,169.6,63.5,59.2,3709,dohc,four,102,1bbl,3.01,4.03,15.2,280,5640,31,34,22425,Blue,1985,3,1.7
V0562,2,83,saab,gas,turbo,four,sedan,fwd,front,113.7,142.9,66.9,52.2,3747,ohc,five,94,mpfi,3.94,3.58,15.4,244,5827,33,37,30949,Red,1990,5,2.4
V0563,-2,202,plymouth,gas,std,two,sedan,fwd,front,86.7,156.8,68.2,49.8,2454,ohc,three,161,1bbl,2.65,3.65,13.2,,5833,33,39,12964,Blue,1990,1,3.6
V0564,3,102,plymouth,gas,std,four,convertible,rwd,front,94.4,157.2,62.1,59.4,3967,ohc,eight,166,1bbl,3.35,3.51,10.2,83,5415,33,37,16027,Grey,1989,2,2.3
V0565,-2,211,porsche,gas,std,four,sedan,fwd,front,98.9,153.5,66.0,47.8,2049,ohc,four,142,1bbl,2.64,3.89,14.9,82,4517,35,40,,Black,1986,5,2.6
V0566,-3,80,volkswagen,gas,std,,sedan,rwd,front,86.8,147.1,66.5,59.1,3604,ohc,two,292,mpfi,2.73,2.95,13.2,287,6371,21,24,-500,Green,1988,1,1.4
V0567,-2,100,plymouth,gas,std,two,wagon,fwd,front,108.8,189.2,60.5,51.8,2696,dohc,three,150,1bbl,3.43,2.92,13.8,131,4505,36,44,14608,Red,1983,1,2.0
V0568,0,141,toyota,gas,std,two,convertible,fwd,front,90.5,145.5,66.2,54.7,1707,ohc,five,216,mpfi,,3.24,13.7,200,,36,42,999999,Green,1986,3,3.3
V0569,3,142,volkswagen,gas,std,four,sedan,rwd,front,87.8,167.8,71.4,56.6,1603,ohcf,six,167,2bbl,2.61,2.86,7.6,205,5432,34,41,21534,Black,1984,1,3.9
V0570,1,229,mercedes-benz,gas,std,two,sedan,fwd,front,103.3,180.3,63.0,53.0,2576,ohc,three,310,2bbl,3.71,2.86,15.3,284,5717,18,25,45400,Brown,1989,1,1.5
V0571,0,,nissan,gas,std,two,sedan,fwd,front,90.5,145.4,65.7,52.1,3919,ohc,eight,83,1bbl,3.81,3.45,11.8,212,4277,32,38,19435,White,1987,1,4.6
V0572,2,182,honda,diesel,turbo,two,hatchback,fwd,front,90.5,195.4,70.0,49.1,1792,ohc,four,182,idi,3.75,2.09,7.2,254,5547,32,36,24399,Grey,1985,1,3.5
V0573,3,158,nissan,gas,std,four,hardtop,fwd,front,106.0,204.3,64.8,54.0,3199,ohc,four,233,idi,3.79,2.25,11.9,800,4336,27,35,24562,Green,1983,3,2.0
V0574,0,120,volvo,gas,std,four,hatchback,fwd,front,97.0,167.9,62.5,56.8,1812,l,six,120,idi,3.34,4.16,16.8,,5148,35,40,33895,Green,1986,3,4.0
V0575,-1,243,honda,gas,std,four,convertible,rwd,front,111.9,159.6,67.4,56.9,3932,ohc,four,160,mpfi,3.05,2.7,18.3,-50,5273,26,29,18911,Brown,1990,4,1.4
V0576,2,248,toyota,gas,std,four,sedan,fwd,front,94.1,189.9,71.6,51.0,3460,ohc,four,211,2bbl,3.67,2.99,22.1,284,4940,27,31,26513,Silver,1986,1,3.3
V0577,2,236,toyota,diesel,std,two,hatchback,rwd,front,96.3,204.6,65.4,53.1,2004,l,four,117,1bbl,,2.32,21.2,174,5227,36,40,17598,White,1985,1,4.0
V0578,1,,audi,gas,std,four,sedan,4wd,front,101.5,146.6,60.6,49.1,3786,ohc,six,315,spfi,3.62,3.69,18.2,183,4320,17,20,45400,Brown,1988,2,3.6
V0579,-3,,toyota,d,turbo,four,hatchback,rwd,front,115.9,148.8,61.0,52.6,50000,ohc,five,64,2bbl,2.98,3.87,22.2,245,4649,43,48,18364,White,1986,2,2.6
V0580,1,108,toyota,gas,std,two,sedan,4wd,front,106.8,185.7,65.7,58.4,3853,dohc,four,69,mpfi,2.71,3.58,11.1,181,,38,46,17029,Brown,1989,3,2.2
V0581,3,220,honda,gas,turbo,two,wagon,fwd,front,102.3,164.9,71.1,49.0,3688,ohc,three,72,1bbl,3.93,,17.9,256,,41,46,20198,White,1982,5,4.0
V0582,1,185,volkswagen,gas,std,four,sedan,rwd,front,109.1,168.2,67.6,56.1,2324,ohc,four,108,mpfi,3.26,2.89,22.7,180,5880,36,39,18848,Green,1986,4,2.4
V0583,-1,94,toyota,gas,turbo,two,sedan,fwd,front,116.5,163.4,71.0,49.0,2767,ohc,three,168,mpfi,2.81,2.65,12.1,160,4631,33,37,19518,White,1989,5,3.1
V0584,-1,141,audi,gas,std,two,sedan,fwd,front,105.1,150.4,63.1,56.1,2364,ohc,six,299,2bbl,2.83,2.95,21.5,197,4230,25,31,45400,Green,1986,5,4.0
V0585,3,212,jaguar,diesel,turbo,two,sedan,rwd,front,107.7,190.7,70.9,59.3,3237,ohcv,two,99,1bbl,2.87,3.23,10.8,90,5481,38,46,45084,Green,1988,2,2.3
V0586,-3,103,saab,gas,std,two,wagon,fwd,front,94.2,178.4,66.8,54.5,1656,ohc,six,182,1bbl,3.57,2.62,20.7,75,6416,36,42,25177,Brown,1987,3,4.7
V0587,0,237,mazda,diesel,std,four,wagon,fwd,front,107.3,174.7,62.0,49.8,1803,dohc,four,137,mpfi,3.05,3.58,8.9,106,5848,39,47,15281,Red,1983,5,1.6
V0588,-1,194,audi,gas,std,four,hardtop,rwd,front,101.9,157.7,65.4,49.9,2794,dohc,six,264,1bbl,3.62,3.09,19.9,173,5837,24,27,45400,Black,1986,1,3.2
V0589,-2,164,volvo,gas,std,four,sedan,rwd,front,111.4,200.0,68.3,52.1,2457,dohc,six,92,idi,3.83,3.73,20.0,58,4977,36,41,23381,Grey,1989,5,2.3
V0590,-3,,toyota,gas,std,four,sedan,fwd,front,90.4,190.1,66.7,52.6,2205,ohc,four,135,1bbl,3.14,2.65,22.5,224,5149,41,48,21056,Silver,1980,2,3.4
V0591,0,167,nissan,gas,std,two,sedan,fwd,front,119.7,172.7,70.6,-54.8,2312,ohc,five,261,mpfi,2.55,3.39,18.4,154,6180,31,36,,Red,1989,5,4.7
V0592,-3,92,toyota,diesel,std,four,hatchback,fwd,front,107.2,157.5,66.9,55.2,3771,l,four,155,mpfi,3.45,2.15,20.7,-50,6517,31,36,21480,Red,1982,2,3.7
V0593,-3,130,nissan,gas,std,,sedan,4wd,front,89.2,179.0,61.9,52.7,1667,ohc,six,98,mpfi,3.93,3.22,18.5,104,5028,41,46,999999,White,1989,4,1.5
V0594,1,204,honda,gas,std,four,hatchback,rwd,front,96.1,194.0,65.3,59.0,3567,ohc,four,213,idi,3.35,3.46,20.8,162,6356,30,35,,Red,1985,2,4.9
V0595,1,230,plymouth,gas,std,four,hatchback,4wd,front,112.1,151.5,65.3,49.0,3492,dohc,twelve,204,mpfi,3.06,3.0,22.2,266,5635,25,33,22345,Silver,1986,3,1.8
V0596,3,241,nissan,gas,turbo,,hardtop,fwd,front,110.5,166.1,66.1,54.8,2298,ohc,four,194,1bbl,3.36,3.17,14.5,258,5447,31,34,23646,White,1980,5,2.3
V0597,0,201,nissan,gas,std,four,hatchback,rwd,front,116.9,141.2,65.4,55.9,1700,l,six,269,mpfi,3.49,3.05,12.8,,4328,27,30,26573,Red,1980,4,1.8
V0598,1,187,bmw,gas,std,four,hatchback,fwd,front,102.9,142.2,64.3,49.1,3194,dohc,three,74,2bbl,2.91,3.45,22.6,196,6515,38,46,43073,Black,1990,5,4.1
V0599,-2,120,toyota,gas,std,four,sedan,rwd,front,118.5,167.6,67.6,59.7,2404,dohc,four,285,1bbl,3.68,,15.9,122,4568,26,32,22925,Red,1980,4,2.9
V0600,-1,80,toyota,gas,std,four,sedan,rwd,front,97.3,144.6,64.4,57.1,3408,ohc,twelve,230,2bbl,3.88,3.75,11.6,57,6597,26,34,20879,Grey,1989,2,3.3
V0601,0,68,toyota,gas,std,four,sedan,rwd,front,120.8,168.3,67.7,49.8,2897,dohc,eight,317,mpfi,3.06,3.89,14.8,91,6301,23,27,25249,Grey,1981,3,1.9
V0602,1,69,volvo,gas,turbo,four,sedan,fwd,front,96.1,169.9,63.1,55.2,3825,ohcv,twelve,242,idi,2.75,3.23,12.1,104,4853,26,30,41380,Brown,1981,5,4.0
V0603,-1,119,subaru,gas,turbo,two,hatchback,fwd,front,119.7,199.2,68.1,59.3,1533,dohc,eight,124,mpfi,3.34,2.9,15.8,69,5398,39,47,17116,Red,1990,5,1.6
V0604,3,81,toyota,gas,std,two,sedan,fwd,front,119.7,-153.5,61.1,54.4,2898,ohc,twelve,150,idi,3.24,2.72,8.2,83,,34,40,18424,Brown,1987,5,3.2
V0605,-1,77,alfa-romero,gas,std,four,sedan,fwd,front,120.0,195.9,64.8,56.6,1559,l,four,0,mpfi,3.19,,12.7,800,5266,44,50,18511,Silver,1988,1,3.1
V0606,-1,243,audi,gas,std,four,sedan,rwd,front,93.2,178.0,63.3,58.3,3783,rotor,five,290,1bbl,2.7,2.99,14.7,182,6213,16,20,45400,Brown,1984,1,4.8
V0607,1,91,porsche,gas,standard,two,wagon,fwd,front,106.2,204.3,65.3,55.3,3027,l,two,294,mpfi,3.27,2.37,19.5,196,5723,21,25,45400,Silver,1988,3,3.3
V0608,3,82,volkswagen,Gas,std,two,sedan,fwd,front,95.6,155.3,60.9,56.5,1825,dohc,six,240,spdi,2.9,,14.5,221,,29,35,25761,Silver,1984,1,3.1
V0609,-1,192,nissan,gas,std,four,convertible,rwd,front,117.5,190.8,67.9,51.7,2125,dohc,five,203,idi,3.63,2.59,20.0,159,6129,32,37,21984,Brown,1986,1,4.8
V0610,0,175,nissan,diesel,std,two,sedan,rwd,front,95.1,201.7,71.4,56.2,3559,ohc,three,275,2bbl,2.96,2.58,17.0,285,4421,23,26,999999,Black,1987,1,2.3
V0611,2,232,honda,gas,std,two,hardtop,rwd,front,94.8,-185.9,62.9,49.4,3826,dohc,four,303,idi,2.81,2.27,13.9,0,5833,22,30,25876,Brown,1981,1,2.6
V0612,2,107,peugot,gas,turbo,four,sedan,4wd,rear,93.3,197.4,63.0,48.0,2937,dohc,three,85,idi,3.05,2.55,22.2,183,4833,40,44,15610,Grey,1989,2,4.4
V0613,0,,toyota,gas,std,two,hatchback,fwd,front,92.9,146.1,66.8,57.4,3746,ohc,four,267,4bbl,3.15,2.44,9.3,170,5519,26,33,24765,Green,1984,3,2.1
V0614,0,223,subaru,diesel,turbo,two,convertible,fwd,front,108.8,160.9,71.1,59.4,3837,dohc,three,287,mpfi,2.7,3.08,7.6,221,6406,17,22,30192,Green,1987,3,1.4
V0615,-1,229,mazda,gas,std,four,wagon,rwd,front,100.3,-203.2,67.9,53.1,1996,ohc,five,118,1bbl,3.05,3.45,9.3,110,6126,38,43,14653,Grey,1987,4,4.0
V0616,3,143,audi,diesel,std,four,sedan,fwd,front,106.6,203.8,65.4,49.9,2175,dohc,four,257,mpfi,2.89,3.82,17.0,186,4935,23,30,,Black,1990,2,2.2
V0617,0,163,mazda,gas,std,four,hatchback,fwd,front,110.0,177.2,63.5,52.9,3732,ohc,five,63,idi,3.63,2.08,19.6,135,4987,36,42,14777,Red,1988,2,2.0
V0618,3,,bmw,gas,std,four,hardtop,fwd,front,106.5,143.3,63.8,52.8,2400,ohcv,eight,119,mpfi,3.2,2.33,22.5,281,6050,40,48,45400,Red,1985,2,3.0
V0619,1,155,toyota,gas,turbo,four,sedan,rwd,front,108.8,146.7,62.2,58.5,3906,ohc,four,277,2bbl,3.25mm,3.04,19.0,196,6104,17,22,26125,Black,1981,3,4.6
V0620,0,195,audi,gas,std,two,hatchback,rwd,front,92.9,171.5,60.3,52.5,3201,ohcv,six,240,4bbl,3.64,4.07,20.7,118,4463,29,35,45400,Green,1984,5,2.2
V0621,1,114,bmw,gas,std,two,hatchback,fwd,front,112.5,161.8,66.9,55.5,1620,ohc,four,83,2bbl,3.65,2.17,12.0,0,4184,44,49,36320,Silver,1986,3,4.9
V0622,-1,85,audi,gas,std,four,wagon,fwd,front,102.8,176.2,65.6,51.0,3844,ohc,four,185,idi,3.91,2.55,12.0,77,5137,31,39,38369,Silver,1988,1,4.7
V0623,-3,107,mercedes-benz,gas,std,four,hatchback,rwd,front,105.0,193.1,65.2,54.8,2053,dohc,three,235,mpfi,2.65,2.95,22.7,,6174,29,33,45400,White,1984,5,3.8
V0624,-3,190,toyota,gas,std,four,hatchback,fwd,front,93.1,173.0,71.1,49.2,3666,ohc,four,166,mpfi,3.53,3.93,14.1,254,6335,31,37,25204,Green,1980,3,2.7
V0625,0,218,saab,gas,turbo,four,wagon,fwd,rear,93.9,198.0,68.4,52.4,3574,ohc,twelve,268,2bbl,3.58,2.25,10.3,50,5524,22,29,32174,Black,1988,3,4.7
V0626,-2,86,BMW#,gas,turbo,,sedan,fwd,front,104.0,190.2,61.5,55.6,2858,ohcv,four,164,2bbl,3.12,3.68,10.9,255,6090,34,39,24159,Silver,1986,3,3.5
V0627,0,102,nissan,gas,std,four,sedan,fwd,front,93.6,161.1,65.5,55.2,2409,ohcf,four,80,1bbl,3.74,3.47,16.4,171,4636,38,43,15076,Grey,1981,4,3.4
V0628,3,214,isuzu,gas,std,four,hatchback,rwd,front,86.8,165.3,63.1,54.0,3772,l,six,144,spdi,3.85,3.24,21.6,,5903,34,37,19469,Blue,1987,5,2.8
V0629,0,103,honda,gas,std,four,hatchback,rwd,rear,91.8,163.2,62.5,54.7,3347,dohc,two,282,spdi,3.1,2.69,17.0,147,4227,18,22,,Silver,1983,5,3.7
V0630,-3,227,mitsubishi,gas,turbo,four,wagon,rwd,front,111.7,164.1,62.8,48.4,2505,ohcv,two,174,1bbl,3.07,2.75,14.1,49,4414,36,39,14182,Brown,1983,2,1.4
V0631,2,231,subaru,gas,std,two,hatchback,fwd,front,100.1,149.9,69.3,54.8,1709,l,three,295,1bbl,3.35,3.0,14.7,,4743,25,29,31571,White,1989,1,3.7
V0632,3,65,honda,gas,std,two,sedan,rwd,front,112.9,163.2,69.6,54.9,2623,rotor,three,303,mpfi,2.54,,10.5,285,4750,20,24,31155,Silver,1980,2,3.0
V0633,2,138,honda,gas,std,two,hatchback,fwd,front,107.5,200.9,71.4,58.7,3908,ohc,four,283,spdi,3.64,4.02,19.0,254,4597,24,30,31205,Green,1988,4,2.7
V0634,2,203,mazda,gas,turbo,four,wagon,4wd,front,100.6,162.6,61.6,49.7,3174,dohc,four,266,idi,,3.03,12.0,130,4624,26,33,22563,Red,1980,2,3.1
V0635,2,68,nissan,gas,std,,hatchback,fwd,front,111.4,164.1,66.6,59.3,2854,dohc,six,186,mpfi,2.79,2.49,17.8,153,5910,27,35,$22307,Green,1980,3,2.9
V0636,-2,215,mazda,gas,turbo,four,sedan,fwd,front,115.0,142.1,66.1,52.9,2084,ohcv,five,221,2bbl,3.91,3.65,11.0,97,5243,33,40,19117,Green,1984,5,2.1
V0637,-2,253,mitsubishi,gas,std,four,sedan,fwd,front,110.6,158.7,63.7,52.6,2888,ohc,twelve,304,mpfi,2.85,3.27,9.9,239,4928,25,33,25736,Black,1984,2,1.9
V0638,0,158,volkswagen,gas,std,two,sedan,fwd,front,112.7,173.3,62.7,52.5,3828,ohc,two,187,mpfi,2.91,2.97,18.0,195,4516,25,33,23496,Silver,1985,3,3.4
V0639,-1,183,dodge,gas,std,four,sedan,fwd,front,118.6,158.4,60.5,49.3,3968,ohc,eight,150,mfi,2.94,,0,246,5980,28,34,22193,Grey,1982,2,3.6
V0640,-2,229,porsche,gas,turbo,four,hatchback,fwd,front,101.2,164.8,71.2,51.1,3314,l,four,186,1bbl,,3.92,14.7,70,5295,32,36,45400,Brown,1988,2,3.5
V0641,0,172,nissan,Diesel,turbo,four,wagon,fwd,front,100.1,198.7,66.2,53.4,3328,ohc,five,265,mpfi,3.29,2.77,14.4,92,,25,32,23982,Red,1990,1,3.5
V0642,-2,81,audi,gas,turbo,two,sedan,rwd,rear,114.8,156.1,63.5,57.8,3373,dohc,six,284,mpfi,3.93,2.12,14.2,214,4385,23,29,45400,Grey,1981,3,3.3
V0643,-2,169,honda,gas,turbo,four,sedan,fwd,front,99.7,207.3,69.8,55.6,2111,ohc,four,318,mfi,3.0,2.28,20.5,73,6304,26,29,25012,Green,1982,1,2.9
V0644,-1,197,nissan,gas,turbo,two,sedan,fwd,front,100.5,141.4,61.8,48.2,2407,l,four,251,2bbl,3.2,,22.6,74,4905,28,31,22010,Blue,1980,3,1.4
V0645,-1,113,subaru,gas,std,four,hatchback,fwd,front,117.5,204.7,64.1,56.3,2064,dohc,four,86,mpfi,3.67,,17.6,172,5944,41,44,18602,Brown,1984,2,4.4
V0646,0,213,toyota,gas,std,two,wagon,rwd,front,97.2,168.5,65.1,51.3,2009,ohc,two,255,1bbl,3.8,3.36,11.8,188,4151,28,33,24022,Blue,1985,4,2.8
V0647,-2,219,alfa-romero,gas,std,two,hatchback,rwd,front,113.0,169.4,67.3,58.4,3496,dohcv,six,310,idi,2.66,,8.5,,,22,28,35716,Brown,1980,3,2.2
V0648,-1,250,honda,gas,turbo,two,sedan,rwd,front,94.5,152.5,60.7,50.7,1489,rotor,four,-10,idi,3.03,2.9,16.4,180,4212,31,34,22332,Green,1989,3,2.4
V0649,2,178,mazda,gas,std,four,hatchback,fwd,front,116.8,150.3,69.6,56.8,2033,dohc,two,96,2bbl,,3.44,14.0,232,5022,39,45,20089,Green,1981,1,1.6
V0650,-2,96,saab,gas,std,four,sedan,fwd,front,90.1,206.5,72.1,55.7,3535,ohc,twelve,141,4bbl,3.33,4.14,15.3,179,4352,37,41,29844,White,1981,1,1.7
V0651,-1,205,honda,gas,turbo,,hatchback,rwd,front,102.1,155.2,66.5,52.0,1753,ohc,two,215,2bbl,3.92,3.67,17.0,90,5808,36,40,19797,Blue,1986,2,3.1
V0652,1,,porsche,gas,std,two,hatchback,fwd,front,87.2,192.0,70.3,56.2,2189,ohc,four,229,2bbl,2.72,3.59,18.6,103,6507,34,42,45400,White,1982,1,4.9
V0653,1,176,mazda,gas,std,four,sedan,fwd,front,113.0,185.1,60.6,55.2,2613,ohc,four,93,1bbl,3.47,3.04,16.8,174,5724,43,47,18419,Blue,1982,2,2.3
V0654,2,240,plymouth,gas,std,four,hardtop,fwd,front,95.2,145.6,63.4,49.1,1493,ohc,six,275,mfi,3.78,3.11,13.1,187,5687,25,31,22214,Black,1987,1,4.2
V0655,-1,188,honda,diesel,std,four,sedan,4wd,front,99.8,206.4,63.3,-59.7,2303,ohc,three,167,2bbl,3.49,2.73,12.2,209,4322,38,45,20672,Grey,1983,3,4.6
V0656,-3,166,toyota,gas,std,four,hatchback,fwd,front,89.9,185.9,70.0,52.8,0,ohc,four,259,idi,,3.19,20.9,169,,21,27,25416,Brown,1980,5,3.3
V0657,2,108,mercedes-benz,diesel,std,four,sedan,fwd,front,92.7,150.5,64.1,50.5,2259,ohc,four,212,mpfi,3.16,2.26,12.7,141,5578,35,41,45400,White,1989,4,1.6
V0658,2,181,mitsubishi,gas,std,two,sedan,fwd,front,110.5,187.6,70.7,53.8,3460,dohcv,four,222,idi,3.43,3.85,20.5,211,5389,24,28,21611,White,1990,5,2.7
V0659,1,97,peugot,diesel,turbo,,hatchback,fwd,front,106.7,178.1,65.9,57.6,2883,ohcv,six,157,2bbl,3.86,,14.0,266,6437,29,34,21566,Silver,1980,4,4.2
V0660,1,109,porsche,gas,std,four,hatchback,rwd,front,92.1,167.4,63.3,48.0,2850,ohc,four,316,1bbl,3.56,2.45,14.1,259,6534,24,27,45400,Red,1982,1,2.3
V0661,-3,164,porsche,gas,std,two,hatchback,4wd,front,88.0,143.5,66.4,55.6,3255,ohc,three,177,mpfi,2.62,3.69,20.0,,5703,27,34,45400,Green,1982,4,3.8
V0662,-2,218,bmw,gas,std,four,sedan,fwd,front,97.3,197.9,61.1,49.3,3298,ohc,two,282,mpfi,3.49,3.24,11.7,145,5795,19,26,45400,Green,1989,1,2.8
V0663,-1,206,toyota,gas,std,four,sedan,fwd,front,87.0,169.0,61.2,53.2,3819,dohc,four,237,2bbl,3.92,3.98,22.2,216,4782,28,32,25662,Grey,1986,5,3.1
V0664,3,87,mazda,gas,std,two,hatchback,4wd,front,87.2,170.4,60.7,53.9,2827,ohcv,six,231,1bbl,3.57,3.26,0,247,4610,32,36,26904,Blue,1987,5,3.6
V0665,2,241,toyota,diesel,std,four,convertible,rwd,front,118.1,183.8,-71.8,53.0,2604,ohc,four,111,mpfi,3.36,3.04,17.8,109,6561,37,44,15775,Brown,1985,5,1.0
V0666,2,187,honda,gas,turbo,four,sedan,rwd,front,95.8,186.2,67.5,58.3,2258,ohcv,eight,172,2bbl,,2.77,22.3,51,,33,41,,Brown,1989,2,2.6
V0667,-3,231,mazda,gas,turbo,four,hatchback,fwd,front,97.3,163.9,67.9,48.1,3699,dohc,four,216,1bbl,3.92,2.3,8.0,143,5213,30,35,21691,Brown,1987,3,3.3
V0668,-3,77,mercedes-benz,diesel,std,four,hatchback,fwd,front,118.2,173.8,69.5,53.1,50000,ohc,two,132,idi,3.64,3.77,13.8,49,4612,32,36,36971,Brown,1990,5,2.2
V0669,3,169,plymouth,gas,std,four,sedan,fwd,front,113.8,161.9,70.4,58.1,1890,rotor,four,214,mfi,3.16,3.8,11.3,154,4515,31,37,17667,Grey,1988,3,4.3
V0670,3,85,honda,gas,std,four,sedan,fwd,front,106.1,183.9,60.4,56.8,3634,l,three,247,1bbl,3.1,2.28,12.3,65,5261,28,35,,Brown,1980,4,3.3
V0671,-2,161,mazda,gas,TURBO,four,hatchback,rwd,front,109.2,187.6,60.6,51.1,2753,ohcf,six,153,spdi,3.33,2.91,9.3,210,4275,31,39,22109,Red,1985,2,2.5
V0672,1,,toyota,gas,std,four,hatchback,rwd,front,113.6,157.4,61.8,54.6,1769,l,eight,171,idi,,3.7,19.6,200,4161,36,40,20142,Green,1981,1,1.5
V0673,0,246,honda,gas,std,four,wagon,rwd,front,106.4,190.8,-71.8,51.7,3328,ohc,four,65,mpfi,3.49,,13.6,62,6090,43,50,13154,Silver,1984,2,2.7
V0674,0,218,volvo,gas,std,two,sedan,fwd,front,109.7,159.3,68.2,53.6,3298,ohc,four,323,mpfi,3.14,2.66,17.9,172,6308,19,22,45400,White,1983,3,4.8
V0675,-3,73,bmw,gas,std,four,sedan,fwd,front,110.2,179.9,68.9,53.0,1990,ohcf,two,215,4bbl,2.83,3.06,7.5,88,5750,30,35,45400,Green,1984,4,1.7
V0676,1,150,mazda,gas,std,four,convertible,rwd,front,102.4,148.3,61.6,48.0,3375,ohc,four,292,2bbl,2.71,3.23,12.7,102,4766,23,30,24674,White,1984,3,1.4
V0677,-1,101,audi,gas,turbo,four,convertible,fwd,front,115.7,177.3,60.8,50.6,1935,ohc,six,322,mpfi,2.83,3.27,20.3,222,5853,20,28,45400,White,1989,3,2.3
V0678,2,108,honda,gas,turbo,four,wagon,fwd,front,107.4,182.8,61.7,59.2,2278,dohc,two,275,mfi,2.8,2.34,9.1,115,4833,22,27,21999,Green,1983,1,3.4
V0679,1,242,volvo,gas,std,four,wagon,fwd,front,107.9,161.6,63.1,54.7,3894,ohc,six,169,1bbl,3.48,,19.7,224,,27,34,42828,Black,1987,2,2.0
V0680,-1,148,audi,gas,std,two,wagon,fwd,front,92.2,192.0,67.0,58.6,3630,ohcv,twelve,200,spdi,3.83,3.84,20.9,111,6481,30,37,41806,Black,1989,1,4.4
V0681,1,234,honda,gas,turbo,four,hatchback,4wd,front,116.3,172.0,66.9,49.0,1814,ohc,six,114,idi,,3.38,21.7,208,,40,47,19090,Blue,1983,5,2.6
V0682,-3,101,saab,gas,std,four,hatchback,rwd,front,96.7,191.2,62.4,49.4,3697,l,six,317,4bbl,3.7,,20.2,171,5358,19,22,42729,Green,1983,4,4.9
V0683,-3,126,dodge,gas,std,,hardtop,rwd,front,97.5,162.0,66.8,59.6,2506,dohc,three,137,mpfi,3.67,2.12,10.3,145,5762,34,42,17915,Blue,1988,5,2.6
V0684,2,210,plymouth,gas,std,two,sedan,fwd,front,107.6,206.2,63.7,48.7,2716,dohc,twelve,174,spfi,3.01,3.36,21.3,,5621,0,37,18346,Silver,1980,3,2.6
V0685,3,228,mitsubishi,gas,turbo,two,hardtop,4wd,front,99.5,181.2,66.6,49.7,1549,ohc,four,275,spfi,2.7,3.07,22.7,267,,31,35,26133,White,1987,4,4.6
V0686,-1,235,volvo,gas,std,two,wagon,4wd,rear,102.6,201.2,71.8,53.6,3702,ohc,four,106,mpfi,3.93,2.13,21.9,131,5720,35,39,32614,Red,1990,1,3.7
V0687,-2,149,honda,gas,std,,hatchback,fwd,front,116.9,172.3,69.9,56.5,2799,ohcf,six,272,mpfi,3.75,3.63,7.3,189,6542,26,31,25218,Black,1989,2,3.0
V0688,-3,205,toyota,gas,turbo,four,hatchback,4wd,front,96.1,179.1,62.7,48.4,3239,dohc,six,116,2bbl,3.08,2.32,9.9,140,4373,32,35,17347,Blue,1982,1,4.7
V0689,2,97,nissan,gas,std,four,hatchback,fwd,front,95.7,176.6,63.9,57.5,2796,ohcf,five,170,mpfi,3.2,,8.6,147,6415,37,40,19129,Green,1982,1,2.9
V0690,-3,83,chevrolet,gas,std,two,sedan,fwd,front,117.8,174.3,71.3,55.5,2431,ohc,four,307,1bbl,,2.77,18.8,100,5789,21,24,21819,Silver,1988,1,1.6
V0691,-1,219,saab,diesel,std,two,sedan,rwd,front,95.8,184.5,71.0,49.2,4038,ohcf,six,284,mpfi,2.94,2.47,12.5,107,6229,19,26,38438,Green,1990,4,1.5
V0692,1,194,mazda,gas,turbo,four,wagon,rwd,front,95.3,154.2,61.7,58.0,2371,ohc,three,234,mpfi,3.12,4.02,20.4,198,4654,32,38,25553,Black,1987,1,3.1
V0693,0,105,plymouth,gas,std,,hatchback,rwd,front,87.9,158.6,71.0,54.3,2096,ohc,four,209,mpfi,3.24,2.26,12.8,50,,29,36,,Black,1989,2,3.9
V0694,-2,,mitsubishi,gas,turbo,two,hatchback,4wd,front,107.3,194.7,60.5,58.5,3199,dohcv,six,9999,mpfi,2.93,3.16,21.7,173,5454,28,31,21106,Silver,1987,4,2.4
V0695,2,,mazda,diesel,std,four,hardtop,fwd,front,111.5,146.4,67.5,57.7,3722,ohc,four,228,1bbl,2.97,3.34,13.8,224,,26,32,24750,Blue,1986,3,3.6
V0696,-2,251,mazda,gas,std,two,sedan,fwd,front,104.3,181.6,71.7,50.9,3423,ohc,twelve,256,2bbl,3.4,3.61,15.1,246,,24,28,27532,Blue,1986,5,4.8
V0697,-2,131,honda,diesel,turbo,two,hatchback,rwd,front,86.8,207.0,68.0,49.1,2624,dohc,six,160,1bbl,3.33,3.5,16.0,64,6559,32,40,,Brown,1983,5,3.9
V0698,3,203,toyota,gas,turbo,four,sedan,fwd,front,89.5,158.7,62.2,55.7,3084,ohc,four,206,2bbl,2.72,3.18,9.7,56,5611,30,36,,Brown,1988,4,1.5
V0699,2,216,toyota,gas,std,four,wagon,fwd,front,102.6,181.1,63.1,49.1,2252,rotor,four,281,mpfi,3.75,3.04,21.7,174,5359,26,31,25155,Brown,1980,3,2.1
